branch,stage,id,mode,mae,ssim,lpips
P03-r1-end-only,5,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:fb518674e0352dc6ac2e85717de2bee34e2efa6267f50f6d0e8160264e18ca92,3,0.09012965857982635,0.6132805943489075,0.18278786540031433
P03-r1-end-only,5,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:fb518674e0352dc6ac2e85717de2bee34e2efa6267f50f6d0e8160264e18ca92,6,0.09710732102394104,0.535780131816864,0.19664092361927032
P03-r1-end-only,6,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:66349281145be944dae18789572abff891dee7cd968a5ce4bd32f45800dc9e34,fixed,0.12087925523519516,0.45227834582328796,0.25372883677482605
P03-r1-end-only,6,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:66349281145be944dae18789572abff891dee7cd968a5ce4bd32f45800dc9e34,1,0.08893025666475296,0.6233661770820618,0.1924964040517807
P03-r1-end-only,6,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:66349281145be944dae18789572abff891dee7cd968a5ce4bd32f45800dc9e34,3,0.09140907973051071,0.5953536033630371,0.197172611951828
P03-r1-end-only,6,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:66349281145be944dae18789572abff891dee7cd968a5ce4bd32f45800dc9e34,6,0.0976228192448616,0.519848644733429,0.21094323694705963
P03-r1-end-only,7,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:323ee7108aed360c9e8138140952521e94afb21828a336ad58ac8d5389c36761,fixed,0.12076550722122192,0.4395838975906372,0.2693564295768738
P03-r1-end-only,7,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:323ee7108aed360c9e8138140952521e94afb21828a336ad58ac8d5389c36761,1,0.09025387465953827,0.6047284603118896,0.20744535326957703
P03-r1-end-only,7,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:323ee7108aed360c9e8138140952521e94afb21828a336ad58ac8d5389c36761,3,0.09229037165641785,0.57559734582901,0.21299514174461365
P03-r1-end-only,7,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:323ee7108aed360c9e8138140952521e94afb21828a336ad58ac8d5389c36761,6,0.09816350787878036,0.5043819546699524,0.22804054617881775
P03-r1-end-only,8,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:8216dd670f1bb3fc39b182eeee4e4d81dd2c78c3b97e0718765311994cd7ade7,fixed,0.12047415226697922,0.4257400333881378,0.2859041690826416
P03-r1-end-only,8,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:8216dd670f1bb3fc39b182eeee4e4d81dd2c78c3b97e0718765311994cd7ade7,1,0.0908387303352356,0.5775063037872314,0.22639977931976318
P03-r1-end-only,8,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:8216dd670f1bb3fc39b182eeee4e4d81dd2c78c3b97e0718765311994cd7ade7,3,0.09258058667182922,0.5523152947425842,0.23395957052707672
P03-r1-end-only,8,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:8216dd670f1bb3fc39b182eeee4e4d81dd2c78c3b97e0718765311994cd7ade7,6,0.09810400009155273,0.485977441072464,0.24582698941230774
P03-r1-end-only,9,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:d3bb1a3a2a3f7623a46a99cf54d56628227a8f848a1c59937fe29a8713ca4465,fixed,0.12254548072814941,0.40891745686531067,0.30787450075149536
P03-r1-end-only,9,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:d3bb1a3a2a3f7623a46a99cf54d56628227a8f848a1c59937fe29a8713ca4465,1,0.0944012999534607,0.548331081867218,0.25171178579330444
P03-r1-end-only,9,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:d3bb1a3a2a3f7623a46a99cf54d56628227a8f848a1c59937fe29a8713ca4465,3,0.09570301324129105,0.5264108777046204,0.25652945041656494
P03-r1-end-only,9,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:d3bb1a3a2a3f7623a46a99cf54d56628227a8f848a1c59937fe29a8713ca4465,6,0.101176418364048,0.45868125557899475,0.272597074508667
P03-r1-end-only,10,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:475f204e41140b642a4a7b8ae939c447dff9fa3f7bf26280d23439d9e7cd2766,fixed,0.1474795937538147,0.4508729875087738,0.2523171007633209
P03-r1-end-only,10,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:475f204e41140b642a4a7b8ae939c447dff9fa3f7bf26280d23439d9e7cd2766,1,0.12379182130098343,0.5979663133621216,0.20169299840927124
P03-r1-end-only,10,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:475f204e41140b642a4a7b8ae939c447dff9fa3f7bf26280d23439d9e7cd2766,3,0.12637537717819214,0.5641468167304993,0.21022529900074005
P03-r1-end-only,10,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:475f204e41140b642a4a7b8ae939c447dff9fa3f7bf26280d23439d9e7cd2766,6,0.1403309404850006,0.4357074499130249,0.24493439495563507
P03-r2-end-only,1,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:83a0968adc231d874fc2556bdabd5b9bf9adbe88ca5c76af495cefc9bfbb86d1,fixed,0.016378622502088547,0.8791654706001282,0.04099458456039429
P03-r2-end-only,1,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:83a0968adc231d874fc2556bdabd5b9bf9adbe88ca5c76af495cefc9bfbb86d1,1,0.016378622502088547,0.8791654706001282,0.04099458456039429
P03-r2-end-only,1,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:83a0968adc231d874fc2556bdabd5b9bf9adbe88ca5c76af495cefc9bfbb86d1,3,0.016378622502088547,0.8791654706001282,0.04099458456039429
P03-r2-end-only,1,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:83a0968adc231d874fc2556bdabd5b9bf9adbe88ca5c76af495cefc9bfbb86d1,6,0.016378622502088547,0.8791654706001282,0.04099458456039429
P03-r2-end-only,2,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:b44087f603522f878f472ee1c640e161f009c524ee8886847714006e31b9d1b5,fixed,0.023844851180911064,0.8237112164497375,0.0622045174241066
P03-r2-end-only,2,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:b44087f603522f878f472ee1c640e161f009c524ee8886847714006e31b9d1b5,1,0.022477546706795692,0.8252103924751282,0.06073300167918205
P03-r2-end-only,2,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:b44087f603522f878f472ee1c640e161f009c524ee8886847714006e31b9d1b5,3,0.022477546706795692,0.8252103924751282,0.06073300167918205
P03-r2-end-only,2,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:b44087f603522f878f472ee1c640e161f009c524ee8886847714006e31b9d1b5,6,0.022477546706795692,0.8252103924751282,0.06073300167918205
P03-r2-end-only,3,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:d90788b37afb43c0e8ef24de52a22cbb864047436c0882bd063bc3220c4e2992,fixed,0.03382294997572899,0.771628201007843,0.08722404390573502
P03-r2-end-only,3,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:d90788b37afb43c0e8ef24de52a22cbb864047436c0882bd063bc3220c4e2992,1,0.030294276773929596,0.8011799454689026,0.08367697894573212
P03-r2-end-only,3,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:d90788b37afb43c0e8ef24de52a22cbb864047436c0882bd063bc3220c4e2992,3,0.030294276773929596,0.8011799454689026,0.08367697894573212
P03-r2-end-only,3,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:d90788b37afb43c0e8ef24de52a22cbb864047436c0882bd063bc3220c4e2992,6,0.030294276773929596,0.8011799454689026,0.08367697894573212
P03-r2-end-only,4,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:b4b6120c7e95f6eb6c8c98973c96aadfb701032ad3b32beaacd7137055c234fb,fixed,0.04822344332933426,0.7013835906982422,0.13435223698616028
P03-r2-end-only,4,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:b4b6120c7e95f6eb6c8c98973c96aadfb701032ad3b32beaacd7137055c234fb,1,0.04394420608878136,0.7408286929130554,0.1290566772222519
P03-r2-end-only,4,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:b4b6120c7e95f6eb6c8c98973c96aadfb701032ad3b32beaacd7137055c234fb,3,0.04394420608878136,0.7408286929130554,0.1290566772222519
P03-r2-end-only,4,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:b4b6120c7e95f6eb6c8c98973c96aadfb701032ad3b32beaacd7137055c234fb,6,0.04753692448139191,0.6957626938819885,0.13600340485572815
P03-r2-end-only,5,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:9a9d737d3bae43a46d9ef381cbe50c7cb1d55bc56926f187774110ac286f8cdb,fixed,0.19147811830043793,0.32670143246650696,0.5045062303543091
P03-r2-end-only,5,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:9a9d737d3bae43a46d9ef381cbe50c7cb1d55bc56926f187774110ac286f8cdb,1,0.1231522187590599,0.42453134059906006,0.3006705343723297
P03-r2-end-only,5,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:9a9d737d3bae43a46d9ef381cbe50c7cb1d55bc56926f187774110ac286f8cdb,3,0.12375611811876297,0.4236760139465332,0.30190327763557434
P03-r2-end-only,5,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:9a9d737d3bae43a46d9ef381cbe50c7cb1d55bc56926f187774110ac286f8cdb,6,0.12370765954256058,0.42980870604515076,0.3054148256778717
P03-r2-end-only,6,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:ddfb55bb6a6b9a1951a269da1808a46f9cd502b531a0a1228a1da18619a3d6c6,fixed,0.19174440205097198,0.32239654660224915,0.505614161491394
P03-r2-end-only,6,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:ddfb55bb6a6b9a1951a269da1808a46f9cd502b531a0a1228a1da18619a3d6c6,1,0.12430159002542496,0.4194035828113556,0.31006914377212524
P03-r2-end-only,6,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:ddfb55bb6a6b9a1951a269da1808a46f9cd502b531a0a1228a1da18619a3d6c6,3,0.12411917001008987,0.4156179428100586,0.31191298365592957
P03-r2-end-only,6,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:ddfb55bb6a6b9a1951a269da1808a46f9cd502b531a0a1228a1da18619a3d6c6,6,0.12471112608909607,0.421176940202713,0.3152867555618286
P03-r2-end-only,7,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:ccde15a1bc297801fedd9ac3bb092b8fe458fe908f6f4457ac951be56d7219af,fixed,0.19085060060024261,0.3148510456085205,0.5105254650115967
P03-r2-end-only,7,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:ccde15a1bc297801fedd9ac3bb092b8fe458fe908f6f4457ac951be56d7219af,1,0.12462322413921356,0.41204747557640076,0.32216551899909973
P03-r2-end-only,7,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:ccde15a1bc297801fedd9ac3bb092b8fe458fe908f6f4457ac951be56d7219af,3,0.12486621737480164,0.40218472480773926,0.3260265290737152
P03-r2-end-only,7,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:ccde15a1bc297801fedd9ac3bb092b8fe458fe908f6f4457ac951be56d7219af,6,0.12538765370845795,0.40761494636535645,0.33243393898010254
P03-r2-end-only,8,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:66ac9dbeb63fd504dbbaa0624aa44abcd752e6c83dd26657ab21545472f9e7ff,fixed,0.19178110361099243,0.3048759996891022,0.5150160789489746
P03-r2-end-only,8,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:66ac9dbeb63fd504dbbaa0624aa44abcd752e6c83dd26657ab21545472f9e7ff,1,0.12381888926029205,0.39208880066871643,0.32382121682167053
P03-r2-end-only,8,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:66ac9dbeb63fd504dbbaa0624aa44abcd752e6c83dd26657ab21545472f9e7ff,3,0.12381888926029205,0.39208880066871643,0.32382121682167053
P03-r2-end-only,8,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:66ac9dbeb63fd504dbbaa0624aa44abcd752e6c83dd26657ab21545472f9e7ff,6,0.12510772049427032,0.38908037543296814,0.3365640342235565
P03-r2-end-only,9,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:f349713b58fab37e07f2a4bb7605bf96090781563faa4878b872a8816f7d29ba,fixed,0.19077569246292114,0.29578396677970886,0.5228796601295471
P03-r2-end-only,9,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:f349713b58fab37e07f2a4bb7605bf96090781563faa4878b872a8816f7d29ba,1,0.12438034266233444,0.3863759934902191,0.3425869643688202
P03-r2-end-only,9,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:f349713b58fab37e07f2a4bb7605bf96090781563faa4878b872a8816f7d29ba,3,0.12464924156665802,0.37647131085395813,0.34759026765823364
P03-r2-end-only,9,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:f349713b58fab37e07f2a4bb7605bf96090781563faa4878b872a8816f7d29ba,6,0.12509161233901978,0.3795047104358673,0.3542275130748749
P03-r2-end-only,10,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:475f204e41140b642a4a7b8ae939c447dff9fa3f7bf26280d23439d9e7cd2766,fixed,0.1474795937538147,0.4508729875087738,0.2523171007633209
P03-r2-end-only,10,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:475f204e41140b642a4a7b8ae939c447dff9fa3f7bf26280d23439d9e7cd2766,1,0.12379182130098343,0.5979663133621216,0.20169299840927124
P03-r2-end-only,10,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:475f204e41140b642a4a7b8ae939c447dff9fa3f7bf26280d23439d9e7cd2766,3,0.12637537717819214,0.5641468167304993,0.21022529900074005
P03-r2-end-only,10,24a259085f3e7460cdf1989788b3dfbd8168582aeb54cdd53c1de52fd360691d:475f204e41140b642a4a7b8ae939c447dff9fa3f7bf26280d23439d9e7cd2766,6,0.1403309404850006,0.4357074499130249,0.24493439495563507
P04-end-only,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,fixed,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-end-only,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,1,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-end-only,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,3,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-end-only,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,6,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-end-only,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,fixed,0.025968050584197044,0.8348621726036072,0.05477737635374069
P04-end-only,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,1,0.023362623527646065,0.8567665219306946,0.05424788221716881
P04-end-only,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,3,0.023362623527646065,0.8567665219306946,0.05424788221716881
P04-end-only,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,6,0.023362623527646065,0.8567665219306946,0.05424788221716881
P04-end-only,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:0ee7d7c5349dc71b8f60ee842000aca388d37688ba65a3d5028ad511f58611ed,fixed,0.03271098807454109,0.7871373295783997,0.07703612744808197
P04-end-only,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:0ee7d7c5349dc71b8f60ee842000aca388d37688ba65a3d5028ad511f58611ed,1,0.029098980128765106,0.8208720088005066,0.07321377098560333
P04-end-only,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:0ee7d7c5349dc71b8f60ee842000aca388d37688ba65a3d5028ad511f58611ed,3,0.029098980128765106,0.8208720088005066,0.07321377098560333
P04-end-only,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:0ee7d7c5349dc71b8f60ee842000aca388d37688ba65a3d5028ad511f58611ed,6,0.029098980128765106,0.8208720088005066,0.07321377098560333
P04-end-only,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:afb9ee34d297717f92888799c55bb475149d0e445f1efdbeeac4fa28eb84f067,fixed,0.05544218793511391,0.71294766664505,0.12006574869155884
P04-end-only,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:afb9ee34d297717f92888799c55bb475149d0e445f1efdbeeac4fa28eb84f067,1,0.04820133373141289,0.7773118019104004,0.10510864853858948
P04-end-only,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:afb9ee34d297717f92888799c55bb475149d0e445f1efdbeeac4fa28eb84f067,3,0.04820133373141289,0.7773118019104004,0.10510864853858948
P04-end-only,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:afb9ee34d297717f92888799c55bb475149d0e445f1efdbeeac4fa28eb84f067,6,0.051172886043787,0.7440197467803955,0.10925644636154175
P04-end-only,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:cf4f8303118f133dba1077c06f10ddfccde01c0c8b7844ca935fc3772f19bfc5,fixed,0.13240620493888855,0.4151075780391693,0.34183269739151
P04-end-only,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:cf4f8303118f133dba1077c06f10ddfccde01c0c8b7844ca935fc3772f19bfc5,1,0.06295200437307358,0.7224617004394531,0.15251649916172028
P04-end-only,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:cf4f8303118f133dba1077c06f10ddfccde01c0c8b7844ca935fc3772f19bfc5,3,0.06295200437307358,0.7224617004394531,0.15251649916172028
P04-end-only,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:cf4f8303118f133dba1077c06f10ddfccde01c0c8b7844ca935fc3772f19bfc5,6,0.06561541557312012,0.6983886361122131,0.1529621183872223
P04-end-only,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:9662d6d1c973a43af15378d218c82e247ed10362330bcdbc3ad1366f2d1411ae,fixed,0.13438569009304047,0.4023829996585846,0.3525209426879883
P04-end-only,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:9662d6d1c973a43af15378d218c82e247ed10362330bcdbc3ad1366f2d1411ae,1,0.0668826773762703,0.6964426040649414,0.16892492771148682
P04-end-only,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:9662d6d1c973a43af15378d218c82e247ed10362330bcdbc3ad1366f2d1411ae,3,0.0668826773762703,0.6964426040649414,0.16892492771148682
P04-end-only,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:9662d6d1c973a43af15378d218c82e247ed10362330bcdbc3ad1366f2d1411ae,6,0.06884182244539261,0.6803510189056396,0.17003434896469116
P04-end-only,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,fixed,0.13611829280853271,0.4022347033023834,0.3479330241680145
P04-end-only,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,1,0.06988504528999329,0.6864304542541504,0.1652376651763916
P04-end-only,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,3,0.06988504528999329,0.6864304542541504,0.1652376651763916
P04-end-only,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,6,0.07150953263044357,0.675100564956665,0.16494722664356232
P04-end-only,8,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,fixed,0.13804741203784943,0.3897973299026489,0.3590282201766968
P04-end-only,8,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,1,0.07338233292102814,0.6560167670249939,0.1850573867559433
P04-end-only,8,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,3,0.07338233292102814,0.6560167670249939,0.1850573867559433
P04-end-only,8,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,6,0.07338233292102814,0.6560167670249939,0.1850573867559433
P04-end-only,9,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,fixed,0.1399747133255005,0.3754703104496002,0.3721795082092285
P04-end-only,9,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,1,0.07663470506668091,0.6262993812561035,0.2066776007413864
P04-end-only,9,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,3,0.07663470506668091,0.6262993812561035,0.2066776007413864
P04-end-only,9,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,6,0.07724126428365707,0.6266276240348816,0.20571331679821014
P04-end-only,10,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:58cf0a97042c8d759c39b05ac806a834666f5b16faa12492af10149e9be2adcf,fixed,0.14220327138900757,0.694753885269165,0.18617664277553558
P04-end-only,10,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:58cf0a97042c8d759c39b05ac806a834666f5b16faa12492af10149e9be2adcf,1,0.14352057874202728,0.6712606549263,0.18759576976299286
P04-end-only,10,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:58cf0a97042c8d759c39b05ac806a834666f5b16faa12492af10149e9be2adcf,3,0.14823032915592194,0.6199067234992981,0.19212482869625092
P04-end-only,10,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:58cf0a97042c8d759c39b05ac806a834666f5b16faa12492af10149e9be2adcf,6,0.15904510021209717,0.5249489545822144,0.20823490619659424
P05-end-only,1,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:6d9106aa3aadeeb985b1878c5509ce0f5da341b972cfbce4be9c79454841b09d,fixed,0.015822634100914,0.8821151256561279,0.048692625015974045
P05-end-only,1,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:6d9106aa3aadeeb985b1878c5509ce0f5da341b972cfbce4be9c79454841b09d,1,0.015822634100914,0.8821151256561279,0.048692625015974045
P05-end-only,1,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:6d9106aa3aadeeb985b1878c5509ce0f5da341b972cfbce4be9c79454841b09d,3,0.015822634100914,0.8821151256561279,0.048692625015974045
P05-end-only,1,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:6d9106aa3aadeeb985b1878c5509ce0f5da341b972cfbce4be9c79454841b09d,6,0.017926130443811417,0.8482168316841125,0.050030529499053955
P05-end-only,2,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:f6f9652b5ac951928b29a122fdc799834db4acc6f9830732f5c09925e77bf305,fixed,0.022392643615603447,0.815277099609375,0.06950265914201736
P05-end-only,2,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:f6f9652b5ac951928b29a122fdc799834db4acc6f9830732f5c09925e77bf305,1,0.019868647679686546,0.8376884460449219,0.06536561995744705
P05-end-only,2,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:f6f9652b5ac951928b29a122fdc799834db4acc6f9830732f5c09925e77bf305,3,0.019868647679686546,0.8376884460449219,0.06536561995744705
P05-end-only,2,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:f6f9652b5ac951928b29a122fdc799834db4acc6f9830732f5c09925e77bf305,6,0.019868647679686546,0.8376884460449219,0.06536561995744705
P05-end-only,3,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:5590e5c30ece7661bb1ac2d39e4c4d14f0c2dd48f62302623e4b03c967374eef,fixed,0.0282905176281929,0.7789292335510254,0.09390426427125931
P05-end-only,3,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:5590e5c30ece7661bb1ac2d39e4c4d14f0c2dd48f62302623e4b03c967374eef,1,0.025175461545586586,0.8120314478874207,0.0889648050069809
